x-axis,1,2
second,Volt,Volt
-25.0000E-06,-86.8282318E-03,+10.9716404061E+00
-24.5000E-06,+1.6768436432E+00,+10.9661716560E+00
-24.0000E-06,+3.7901248932E+00,+10.9622654059E+00
-23.5000E-06,+3.7920780182E+00,+10.9560154059E+00
-23.0000E-06,+3.7901248932E+00,+10.9505466558E+00
-22.5000E-06,+3.7959842682E+00,+10.9450779057E+00
-22.0000E-06,+3.7998905182E+00,+10.9411716556E+00
-21.5000E-06,+3.7940311432E+00,+10.9337497805E+00
-21.0000E-06,+3.7920780182E+00,+10.9274997804E+00
-20.5000E-06,+3.7940311432E+00,+10.9220310303E+00
-20.0000E-06,+3.7979373932E+00,+10.9165622803E+00
-19.5000E-06,+3.7979373932E+00,+10.9107029052E+00
-19.0000E-06,+3.7959842682E+00,+10.9052341551E+00
-18.5000E-06,+3.7920780182E+00,+10.9032810301E+00
-18.0000E-06,+3.7979373932E+00,+10.8954685300E+00
-17.5000E-06,+3.7959842682E+00,+10.8892185299E+00
-17.0000E-06,+3.7959842682E+00,+10.8849216548E+00
-16.5000E-06,+3.8018436432E+00,+10.8790622797E+00
-16.0000E-06,+3.7959842682E+00,+10.8732029046E+00
-15.5000E-06,+3.7959842682E+00,+10.8689060296E+00
-15.0000E-06,+3.7959842682E+00,+10.8634372795E+00
-14.5000E-06,+3.7412967682E+00,+10.8571872794E+00
-14.0000E-06,+88.9530182E-03,+10.8513279043E+00
-13.5000E-06,+75.2811432E-03,+10.8478122792E+00
-13.0000E-06,-100.5001068E-03,+10.9278904054E+00
-12.5000E-06,-92.6876068E-03,+10.9552341558E+00
-12.0000E-06,-90.7344818E-03,+10.9681247810E+00
-11.5000E-06,-92.6876068E-03,+10.9778904062E+00
-11.0000E-06,-96.5938568E-03,+10.9915622814E+00
-10.5000E-06,-98.5469818E-03,+10.9989841565E+00
-10.0000E-06,-96.5938568E-03,+11.0028904066E+00
-9.5000E-06,-88.7813568E-03,+11.0083591566E+00
-9.0000E-06,-88.7813568E-03,+11.0114841567E+00
-8.5000E-06,-96.5938568E-03,+11.0114841567E+00
-8.0000E-06,-98.5469818E-03,+11.0110935317E+00
-7.5000E-06,-88.7813568E-03,+11.0075779066E+00
-7.0000E-06,-90.7344818E-03,+11.0024997815E+00
-6.5000E-06,-92.6876068E-03,+10.9958591565E+00
-6.0000E-06,-92.6876068E-03,+10.9884372813E+00
-5.5000E-06,-90.7344818E-03,+10.9798435312E+00
-5.0000E-06,-79.0157318E-03,+10.9728122811E+00
