x-axis,IN,OUT
second,Volt,Volt
+9.42000E-03,-21.48438E-03,-617.18750E-03
+9.44000E-03,+17.57812E-03,-646.48437E-03
+9.46000E-03,+56.64062E-03,-685.54687E-03
+9.48000E-03,+95.70312E-03,-714.84375E-03
+9.50000E-03,+134.76562E-03,-753.90625E-03
+9.52000E-03,+173.82812E-03,-792.96875E-03
+9.54000E-03,+212.89062E-03,-832.03125E-03
+9.56000E-03,+251.95312E-03,-871.09375E-03
+9.58000E-03,+300.78125E-03,-910.15625E-03
+9.60000E-03,+339.84375E-03,-949.21875E-03
+9.62000E-03,+378.90625E-03,-988.28125E-03
+9.64000E-03,+417.96875E-03,-1.01757812E+00
+9.66000E-03,+457.03125E-03,-1.05664062E+00
+9.68000E-03,+496.09375E-03,-1.08593750E+00
+9.70000E-03,+535.15625E-03,-1.12500000E+00
+9.72000E-03,+574.21875E-03,-1.16406250E+00
+9.74000E-03,+603.51562E-03,-1.20312500E+00
+9.76000E-03,+642.57812E-03,-1.23242187E+00
+9.78000E-03,+681.64062E-03,-1.27148437E+00
+9.80000E-03,+720.70312E-03,-1.31054687E+00
+9.82000E-03,+759.76562E-03,-1.34960937E+00
+9.84000E-03,+798.82812E-03,-1.38867187E+00
+9.86000E-03,+847.65625E-03,-1.42773437E+00
+9.88000E-03,+886.71875E-03,-1.46679687E+00
+9.90000E-03,+925.78125E-03,-1.50585937E+00
+9.92000E-03,+964.84375E-03,-1.54492187E+00
+9.94000E-03,+1.00390625E+00,-1.58398437E+00
+9.96000E-03,+1.04296875E+00,-1.62304687E+00
+9.98000E-03,+1.07226562E+00,-1.66210937E+00
