x-axis,IN,OUT
second,Volt,Volt
-340.00E-06,+466.79687E-03,-1.05664062E+00
-320.00E-06,+505.85937E-03,-1.09570312E+00
-300.00E-06,+544.92187E-03,-1.13476562E+00
-280.00E-06,+583.98437E-03,-1.16406250E+00
-260.00E-06,+613.28125E-03,-1.20312500E+00
-240.00E-06,+652.34375E-03,-1.24218750E+00
-220.00E-06,+691.40625E-03,-1.28125000E+00
-200.00E-06,+730.46875E-03,-1.31054687E+00
-180.00E-06,+769.53125E-03,-1.34960937E+00
-160.00E-06,+808.59375E-03,-1.38867187E+00
-140.00E-06,+847.65625E-03,-1.42773437E+00
-120.00E-06,+886.71875E-03,-1.46679687E+00
-100.00E-06,+925.78125E-03,-1.50585937E+00
-80.00E-06,+974.60937E-03,-1.54492187E+00
-60.00E-06,+1.01367187E+00,-1.58398437E+00
-40.00E-06,+1.05273437E+00,-1.62304687E+00
-20.00E-06,+1.08203125E+00,-1.66210937E+00
-0.0E+00,+1.12109375E+00,-1.70117187E+00
+20.00E-06,+1.16015625E+00,-1.75000000E+00
+40.00E-06,+1.19921875E+00,-1.78906250E+00
+60.00E-06,+1.23828125E+00,-1.82812500E+00
+80.00E-06,+1.27734375E+00,-1.86718750E+00
+100.00E-06,+1.30664062E+00,-1.90625000E+00
+120.00E-06,+1.34570312E+00,-1.95507812E+00
+140.00E-06,+1.38476562E+00,-1.99414062E+00
+160.00E-06,+1.42382812E+00,-2.03320312E+00
+180.00E-06,+1.46289062E+00,-2.07226562E+00
+200.00E-06,+1.50195312E+00,-2.11132812E+00
+220.00E-06,+1.54101562E+00,-2.15039062E+00
+240.00E-06,+1.58984375E+00,-2.19921875E+00
+260.00E-06,+1.62890625E+00,-2.23828125E+00
+280.00E-06,+1.66796875E+00,-2.27734375E+00
+300.00E-06,+1.70703125E+00,-2.31640625E+00
+320.00E-06,+1.73632812E+00,-2.34570312E+00
+340.00E-06,+1.77539062E+00,-2.38476562E+00
+360.00E-06,+1.80468750E+00,-2.42382812E+00
+380.00E-06,+1.84375000E+00,-2.45312500E+00
+400.00E-06,+1.88281250E+00,-2.49218750E+00
+420.00E-06,+1.91210937E+00,-2.52148437E+00
+440.00E-06,+1.95117187E+00,-2.56054687E+00
+460.00E-06,+1.98046875E+00,-2.59960937E+00
+480.00E-06,+2.01953125E+00,-2.63867187E+00
+500.00E-06,+2.05859375E+00,-2.67773437E+00
+520.00E-06,+2.08789062E+00,-2.71679687E+00
+540.00E-06,+2.12695312E+00,-2.75585937E+00
+560.00E-06,+2.15625000E+00,-2.79492187E+00
+580.00E-06,+2.19531250E+00,-2.83398437E+00
+600.00E-06,+2.23437500E+00,-2.87304687E+00
+620.00E-06,+2.27343750E+00,-2.91210937E+00
+640.00E-06,+2.31250000E+00,-2.95117187E+00
+660.00E-06,+2.35156250E+00,-3.00000000E+00
+680.00E-06,+2.39062500E+00,-3.03906250E+00
+700.00E-06,+2.42968750E+00,-3.07812500E+00
+720.00E-06,+2.46875000E+00,-3.11718750E+00
+740.00E-06,+2.49804687E+00,-3.15625000E+00
+760.00E-06,+2.53710937E+00,-3.19531250E+00
+780.00E-06,+2.57617187E+00,-3.23437500E+00
+800.00E-06,+2.61523437E+00,-3.26367187E+00
+820.00E-06,+2.65429687E+00,-3.30273437E+00
+840.00E-06,+2.69335937E+00,-3.35156250E+00
+860.00E-06,+2.73242187E+00,-3.39062500E+00
+880.00E-06,+2.77148437E+00,-3.42968750E+00
+900.00E-06,+2.81054687E+00,-3.45898437E+00
+920.00E-06,+2.84960937E+00,-3.49804687E+00
+940.00E-06,+2.88867187E+00,-3.52734375E+00
+960.00E-06,+2.92773437E+00,-3.56640625E+00
+980.00E-06,+2.96679687E+00,-3.60546875E+00
+1.00000E-03,+3.00585937E+00,-3.63476562E+00
+1.02000E-03,+3.04492187E+00,-3.66406250E+00
+1.04000E-03,+3.08398437E+00,-3.70312500E+00
+1.06000E-03,+3.12304687E+00,-3.74218750E+00
+1.08000E-03,+3.16210937E+00,-3.77148437E+00
+1.10000E-03,+3.20117187E+00,-3.81054687E+00
+1.12000E-03,+3.24023437E+00,-3.83984375E+00
+1.14000E-03,+3.26953125E+00,-3.87890625E+00
+1.16000E-03,+3.30859375E+00,-3.91796875E+00
+1.18000E-03,+3.34765625E+00,-3.95703125E+00
+1.20000E-03,+3.38671875E+00,-3.98632812E+00
+1.22000E-03,+3.42578125E+00,-4.03515625E+00
+1.24000E-03,+3.46484375E+00,-4.07421875E+00
+1.26000E-03,+3.50390625E+00,-4.12304687E+00
+1.28000E-03,+3.53320312E+00,-4.16210937E+00
+1.30000E-03,+3.57226562E+00,-4.20117187E+00
+1.32000E-03,+3.61132812E+00,-4.24023437E+00
+1.34000E-03,+3.65039062E+00,-4.26953125E+00
+1.36000E-03,+3.69921875E+00,-4.30859375E+00
+1.38000E-03,+3.72851562E+00,-4.34765625E+00
+1.40000E-03,+3.77734375E+00,-4.39648437E+00
+1.42000E-03,+3.80664062E+00,-4.43554687E+00
+1.44000E-03,+3.85546875E+00,-4.47460937E+00
+1.46000E-03,+3.89453125E+00,-4.51367187E+00
+1.48000E-03,+3.93359375E+00,-4.55273437E+00
+1.50000E-03,+3.97265625E+00,-4.59179687E+00
+1.52000E-03,+4.02148437E+00,-4.63085937E+00
+1.54000E-03,+4.06054687E+00,-4.66992187E+00
+1.56000E-03,+4.09960937E+00,-4.70898437E+00
+1.58000E-03,+4.13867187E+00,-4.74804687E+00
+1.60000E-03,+4.17773437E+00,-4.77734375E+00
+1.62000E-03,+4.20703125E+00,-4.81640625E+00
+1.64000E-03,+4.24609375E+00,-4.85546875E+00
+1.66000E-03,+4.29492187E+00,-4.89453125E+00
+1.68000E-03,+4.33398437E+00,-4.93359375E+00
+1.70000E-03,+4.37304687E+00,-4.97265625E+00
+1.72000E-03,+4.40234375E+00,-5.01171875E+00
+1.74000E-03,+4.45117187E+00,-5.05078125E+00
+1.76000E-03,+4.48046875E+00,-5.08007812E+00
+1.78000E-03,+4.51953125E+00,-5.11914062E+00
+1.80000E-03,+4.55859375E+00,-5.16796875E+00
+1.82000E-03,+4.59765625E+00,-5.20703125E+00
+1.84000E-03,+4.63671875E+00,-5.24609375E+00
+1.86000E-03,+4.67578125E+00,-5.28515625E+00
+1.88000E-03,+4.71484375E+00,-5.33398437E+00
+1.90000E-03,+4.75390625E+00,-5.37304687E+00
+1.92000E-03,+4.79296875E+00,-5.41210937E+00
+1.94000E-03,+4.83203125E+00,-5.45117187E+00
+1.96000E-03,+4.87109375E+00,-5.50000000E+00
+1.98000E-03,+4.91015625E+00,-5.52929687E+00
+2.00000E-03,+4.94921875E+00,-5.56835937E+00
+2.02000E-03,+4.99804687E+00,-5.60742187E+00
+2.04000E-03,+5.02734375E+00,-5.64648437E+00
+2.06000E-03,+5.06640625E+00,-5.68554687E+00
+2.08000E-03,+5.10546875E+00,-5.72460937E+00
+2.10000E-03,+5.14453125E+00,-5.76367187E+00
+2.12000E-03,+5.18359375E+00,-5.80273437E+00
+2.14000E-03,+5.22265625E+00,-5.84179687E+00
+2.16000E-03,+5.26171875E+00,-5.88085937E+00
+2.18000E-03,+5.29101562E+00,-5.91992187E+00
+2.20000E-03,+5.33007812E+00,-5.95898437E+00
+2.22000E-03,+5.36914062E+00,-5.98828125E+00
+2.24000E-03,+5.39843750E+00,-6.03710937E+00
+2.26000E-03,+5.43750000E+00,-6.07617187E+00
+2.28000E-03,+5.47656250E+00,-6.11523437E+00
+2.30000E-03,+5.52539062E+00,-6.15429687E+00
+2.32000E-03,+5.55468750E+00,-6.19335937E+00
+2.34000E-03,+5.59375000E+00,-6.23242187E+00
+2.36000E-03,+5.63281250E+00,-6.27148437E+00
+2.38000E-03,+5.66210937E+00,-6.31054687E+00
+2.40000E-03,+5.70117187E+00,-6.34960937E+00
+2.42000E-03,+5.74023437E+00,-6.38867187E+00
+2.44000E-03,+5.77929687E+00,-6.41796875E+00
+2.46000E-03,+5.81835937E+00,-6.45703125E+00
+2.48000E-03,+5.85742187E+00,-6.49609375E+00
+2.50000E-03,+5.89648437E+00,-6.53515625E+00
+2.52000E-03,+5.93554687E+00,-6.58398437E+00
+2.54000E-03,+5.97460937E+00,-6.61328125E+00
+2.56000E-03,+6.01367187E+00,-6.65234375E+00
+2.58000E-03,+6.04296875E+00,-6.69140625E+00
+2.60000E-03,+6.08203125E+00,-6.73046875E+00
+2.62000E-03,+6.12109375E+00,-6.76953125E+00
+2.64000E-03,+6.16015625E+00,-6.80859375E+00
+2.66000E-03,+6.19921875E+00,-6.84765625E+00
+2.68000E-03,+6.23828125E+00,-6.88671875E+00
+2.70000E-03,+6.26757812E+00,-6.92578125E+00
+2.72000E-03,+6.31640625E+00,-6.96484375E+00
+2.74000E-03,+6.35546875E+00,-7.00390625E+00
+2.76000E-03,+6.39453125E+00,-7.04296875E+00
+2.78000E-03,+6.43359375E+00,-7.08203125E+00
+2.80000E-03,+6.47265625E+00,-7.12109375E+00
+2.82000E-03,+6.50195312E+00,-7.16015625E+00
+2.84000E-03,+6.53125000E+00,-7.19921875E+00
+2.86000E-03,+6.57031250E+00,-7.23828125E+00
+2.88000E-03,+6.60937500E+00,-7.26757812E+00
+2.90000E-03,+6.64843750E+00,-7.30664062E+00
+2.92000E-03,+6.68750000E+00,-7.33593750E+00
+2.94000E-03,+6.72656250E+00,-7.37500000E+00
+2.96000E-03,+6.76562500E+00,-7.40429687E+00
+2.98000E-03,+6.80468750E+00,-7.44335937E+00
+3.00000E-03,+6.84375000E+00,-7.48242187E+00
+3.02000E-03,+6.88281250E+00,-7.52148437E+00
+3.04000E-03,+6.91210937E+00,-7.57031250E+00
+3.06000E-03,+6.95117187E+00,-7.60937500E+00
+3.08000E-03,+6.99023437E+00,-7.64843750E+00
+3.10000E-03,+7.02929687E+00,-7.68750000E+00
+3.12000E-03,+7.05859375E+00,-7.72656250E+00
+3.14000E-03,+7.09765625E+00,-7.76562500E+00
+3.16000E-03,+7.12695312E+00,-7.80468750E+00
+3.18000E-03,+7.16601562E+00,-7.84375000E+00
+3.20000E-03,+7.20507812E+00,-7.87304687E+00
+3.22000E-03,+7.24414062E+00,-7.91210937E+00
+3.24000E-03,+7.27343750E+00,-7.95117187E+00
+3.26000E-03,+7.31250000E+00,-7.99023437E+00
+3.28000E-03,+7.35156250E+00,-8.02929687E+00
+3.30000E-03,+7.39062500E+00,-8.06835937E+00
+3.32000E-03,+7.43945312E+00,-8.10742187E+00
+3.34000E-03,+7.47851562E+00,-8.14648437E+00
+3.36000E-03,+7.50781250E+00,-8.18554687E+00
+3.38000E-03,+7.54687500E+00,-8.22460937E+00
+3.40000E-03,+7.58593750E+00,-8.26367187E+00
+3.42000E-03,+7.61523437E+00,-8.30273437E+00
+3.44000E-03,+7.65429687E+00,-8.33203125E+00
+3.46000E-03,+7.68359375E+00,-8.37109375E+00
+3.48000E-03,+7.73242187E+00,-8.40039062E+00
+3.50000E-03,+7.77148437E+00,-8.43945312E+00
+3.52000E-03,+7.81054687E+00,-8.47851562E+00
+3.54000E-03,+7.84960937E+00,-8.51757812E+00
+3.56000E-03,+7.88867187E+00,-8.54687500E+00
+3.58000E-03,+7.92773437E+00,-8.58593750E+00
+3.60000E-03,+7.95703125E+00,-8.62500000E+00
+3.62000E-03,+7.99609375E+00,-8.66406250E+00
+3.64000E-03,+8.03515625E+00,-8.70312500E+00
+3.66000E-03,+8.06445312E+00,-8.73242187E+00
+3.68000E-03,+8.11328125E+00,-8.77148437E+00
+3.70000E-03,+8.15234375E+00,-8.81054687E+00
+3.72000E-03,+8.19140625E+00,-8.84960937E+00
+3.74000E-03,+8.23046875E+00,-8.88867187E+00
+3.76000E-03,+8.26953125E+00,-8.92773437E+00
+3.78000E-03,+8.30859375E+00,-8.96679687E+00
+3.80000E-03,+8.34765625E+00,-9.00585937E+00
+3.82000E-03,+8.38671875E+00,-9.04492187E+00
+3.84000E-03,+8.42578125E+00,-9.08398437E+00
+3.86000E-03,+8.46484375E+00,-9.11328125E+00
+3.88000E-03,+8.49414062E+00,-9.16210937E+00
+3.90000E-03,+8.53320312E+00,-9.20117187E+00
+3.92000E-03,+8.57226562E+00,-9.23046875E+00
+3.94000E-03,+8.61132812E+00,-9.25976562E+00
+3.96000E-03,+8.65039062E+00,-9.29882812E+00
+3.98000E-03,+8.68945312E+00,-9.33789062E+00
+4.00000E-03,+8.72851562E+00,-9.37695312E+00
+4.02000E-03,+8.75781250E+00,-9.41601562E+00
+4.04000E-03,+8.79687500E+00,-9.45507812E+00
+4.06000E-03,+8.83593750E+00,-9.49414062E+00
+4.08000E-03,+8.87500000E+00,-9.53320312E+00
+4.10000E-03,+8.91406250E+00,-9.57226562E+00
+4.12000E-03,+8.65039063E+00,-9.62109375E+00
+4.14000E-03,-6.62304687E+00,-7.06250000E+00
+4.16000E-03,-10.09960937E+00,-939.45313E-03
+4.18000E-03,-9.99218750E+00,+6.36523437E+00
+4.20000E-03,-9.92382813E+00,+9.30468750E+00
+4.22000E-03,-9.88476563E+00,+9.30468750E+00
+4.24000E-03,-9.84570313E+00,+9.26562500E+00
+4.26000E-03,-9.79687500E+00,+9.22656250E+00
+4.28000E-03,-9.75781250E+00,+9.19726563E+00
+4.30000E-03,-9.71875000E+00,+9.15820313E+00
+4.32000E-03,-9.67968750E+00,+9.11914063E+00
+4.34000E-03,-9.64062500E+00,+9.08007813E+00
+4.36000E-03,-9.60156250E+00,+9.04101563E+00
+4.38000E-03,-9.56250000E+00,+9.00195313E+00
+4.40000E-03,-9.52343750E+00,+8.95312500E+00
+4.42000E-03,-9.48437500E+00,+8.91406250E+00
+4.44000E-03,-9.44531250E+00,+8.87500000E+00
+4.46000E-03,-9.40625000E+00,+8.83593750E+00
+4.48000E-03,-9.36718750E+00,+8.79687500E+00
+4.50000E-03,-9.32812500E+00,+8.75781250E+00
+4.52000E-03,-9.28906250E+00,+8.72851563E+00
+4.54000E-03,-9.25976563E+00,+8.68945313E+00
+4.56000E-03,-9.22070313E+00,+8.65039063E+00
+4.58000E-03,-9.18164063E+00,+8.60156250E+00
+4.60000E-03,-9.14257813E+00,+8.56250000E+00
+4.62000E-03,-9.10351563E+00,+8.53320313E+00
+4.64000E-03,-9.06445313E+00,+8.49414063E+00
+4.66000E-03,-9.01562500E+00,+8.45507813E+00
+4.68000E-03,-8.98632813E+00,+8.41601563E+00
+4.70000E-03,-8.94726563E+00,+8.38671875E+00
+4.72000E-03,-8.91796875E+00,+8.34765625E+00
+4.74000E-03,-8.86914063E+00,+8.30859375E+00
+4.76000E-03,-8.83007813E+00,+8.26953125E+00
+4.78000E-03,-8.80078125E+00,+8.23046875E+00
+4.80000E-03,-8.76171875E+00,+8.19140625E+00
+4.82000E-03,-8.72265625E+00,+8.15234375E+00
+4.84000E-03,-8.68359375E+00,+8.11328125E+00
+4.86000E-03,-8.64453125E+00,+8.07421875E+00
+4.88000E-03,-8.60546875E+00,+8.03515625E+00
+4.90000E-03,-8.57617188E+00,+7.99609375E+00
+4.92000E-03,-8.53710938E+00,+7.95703125E+00
+4.94000E-03,-8.50781250E+00,+7.91796875E+00
+4.96000E-03,-8.45898438E+00,+7.87890625E+00
+4.98000E-03,-8.41992188E+00,+7.83007813E+00
+5.00000E-03,-8.39062500E+00,+7.80078125E+00
+5.02000E-03,-8.35156250E+00,+7.76171875E+00
+5.04000E-03,-8.32226563E+00,+7.72265625E+00
+5.06000E-03,-8.29296875E+00,+7.68359375E+00
+5.08000E-03,-8.25390625E+00,+7.64453125E+00
+5.10000E-03,-8.22460938E+00,+7.61523438E+00
+5.12000E-03,-8.18554688E+00,+7.57617188E+00
+5.14000E-03,-8.14648438E+00,+7.53710938E+00
+5.16000E-03,-8.10742188E+00,+7.50781250E+00
+5.18000E-03,-8.06835938E+00,+7.46875000E+00
+5.20000E-03,-8.02929688E+00,+7.42968750E+00
+5.22000E-03,-7.99023438E+00,+7.40039063E+00
+5.24000E-03,-7.95117188E+00,+7.36132813E+00
+5.26000E-03,-7.91210938E+00,+7.32226563E+00
+5.28000E-03,-7.87304688E+00,+7.28320313E+00
+5.30000E-03,-7.83398438E+00,+7.25390625E+00
+5.32000E-03,-7.79492188E+00,+7.21484375E+00
+5.34000E-03,-7.75585938E+00,+7.17578125E+00
+5.36000E-03,-7.71679688E+00,+7.13671875E+00
+5.38000E-03,-7.68750000E+00,+7.10742188E+00
+5.40000E-03,-7.64843750E+00,+7.06835938E+00
+5.42000E-03,-7.60937500E+00,+7.02929688E+00
+5.44000E-03,-7.57031250E+00,+6.99023438E+00
+5.46000E-03,-7.53125000E+00,+6.95117188E+00
+5.48000E-03,-7.50195313E+00,+6.91210938E+00
+5.50000E-03,-7.45312500E+00,+6.87304688E+00
+5.52000E-03,-7.41406250E+00,+6.83398438E+00
+5.54000E-03,-7.38476563E+00,+6.80468750E+00
+5.56000E-03,-7.34570313E+00,+6.75585938E+00
+5.58000E-03,-7.30664063E+00,+6.71679688E+00
+5.60000E-03,-7.26757813E+00,+6.67773438E+00
+5.62000E-03,-7.22851563E+00,+6.64843750E+00
+5.64000E-03,-7.18945313E+00,+6.60937500E+00
+5.66000E-03,-7.15039063E+00,+6.58007813E+00
+5.68000E-03,-7.11132813E+00,+6.54101563E+00
+5.70000E-03,-7.07226563E+00,+6.49218750E+00
+5.72000E-03,-7.03320313E+00,+6.46289063E+00
+5.74000E-03,-6.99414063E+00,+6.41406250E+00
+5.76000E-03,-6.95507813E+00,+6.38476563E+00
+5.78000E-03,-6.91601563E+00,+6.34570313E+00
+5.80000E-03,-6.87695313E+00,+6.30664063E+00
+5.82000E-03,-6.83789063E+00,+6.26757813E+00
+5.84000E-03,-6.79882813E+00,+6.22851563E+00
+5.86000E-03,-6.76953125E+00,+6.19921875E+00
+5.88000E-03,-6.73046875E+00,+6.16015625E+00
+5.90000E-03,-6.69140625E+00,+6.12109375E+00
+5.92000E-03,-6.65234375E+00,+6.08203125E+00
+5.94000E-03,-6.61328125E+00,+6.04296875E+00
+5.96000E-03,-6.58398438E+00,+6.00390625E+00
+5.98000E-03,-6.54492188E+00,+5.95507813E+00
+6.00000E-03,-6.50585938E+00,+5.91601563E+00
+6.02000E-03,-6.46679688E+00,+5.87695313E+00
+6.04000E-03,-6.42773438E+00,+5.83789063E+00
+6.06000E-03,-6.38867188E+00,+5.79882813E+00
+6.08000E-03,-6.34960938E+00,+5.75976563E+00
+6.10000E-03,-6.30078125E+00,+5.73046875E+00
+6.12000E-03,-6.27148438E+00,+5.69140625E+00
+6.14000E-03,-6.23242188E+00,+5.66210938E+00
+6.16000E-03,-6.19335938E+00,+5.62304688E+00
+6.18000E-03,-6.15429688E+00,+5.58398438E+00
+6.20000E-03,-6.11523438E+00,+5.53515625E+00
+6.22000E-03,-6.07617188E+00,+5.49609375E+00
+6.24000E-03,-6.03710938E+00,+5.44726563E+00
+6.26000E-03,-6.00781250E+00,+5.41796875E+00
+6.28000E-03,-5.95898438E+00,+5.37890625E+00
+6.30000E-03,-5.91992188E+00,+5.33984375E+00
+6.32000E-03,-5.88085938E+00,+5.31054688E+00
+6.34000E-03,-5.84179688E+00,+5.27148438E+00
+6.36000E-03,-5.80273438E+00,+5.23242188E+00
+6.38000E-03,-5.76367188E+00,+5.19335938E+00
+6.40000E-03,-5.72460938E+00,+5.15429688E+00
+6.42000E-03,-5.68554688E+00,+5.11523438E+00
+6.44000E-03,-5.63671875E+00,+5.07617188E+00
+6.46000E-03,-5.59765625E+00,+5.03710938E+00
+6.48000E-03,-5.55859375E+00,+4.99804688E+00
+6.50000E-03,-5.52929688E+00,+4.96875000E+00
+6.52000E-03,-5.49023438E+00,+4.92968750E+00
+6.54000E-03,-5.45117188E+00,+4.89062500E+00
+6.56000E-03,-5.41210938E+00,+4.85156250E+00
+6.58000E-03,-5.37304688E+00,+4.81250000E+00
+6.60000E-03,-5.33398438E+00,+4.76367188E+00
+6.62000E-03,-5.28515625E+00,+4.72460938E+00
+6.64000E-03,-5.24609375E+00,+4.68554688E+00
+6.66000E-03,-5.20703125E+00,+4.64648438E+00
+6.68000E-03,-5.16796875E+00,+4.59765625E+00
+6.70000E-03,-5.12890625E+00,+4.55859375E+00
+6.72000E-03,-5.08984375E+00,+4.51953125E+00
+6.74000E-03,-5.06054688E+00,+4.48046875E+00
+6.76000E-03,-5.02148438E+00,+4.44140625E+00
+6.78000E-03,-4.98242188E+00,+4.40234375E+00
+6.80000E-03,-4.94335938E+00,+4.36328125E+00
+6.82000E-03,-4.90429688E+00,+4.32421875E+00
+6.84000E-03,-4.86523438E+00,+4.28515625E+00
+6.86000E-03,-4.82617188E+00,+4.24609375E+00
+6.88000E-03,-4.79687500E+00,+4.20703125E+00
+6.90000E-03,-4.74804688E+00,+4.16796875E+00
+6.92000E-03,-4.71875000E+00,+4.12890625E+00
+6.94000E-03,-4.67968750E+00,+4.08984375E+00
+6.96000E-03,-4.64062500E+00,+4.05078125E+00
+6.98000E-03,-4.60156250E+00,+4.01171875E+00
+7.00000E-03,-4.56250000E+00,+3.97265625E+00
+7.02000E-03,-4.51367188E+00,+3.93359375E+00
+7.04000E-03,-4.47460938E+00,+3.89453125E+00
+7.06000E-03,-4.43554688E+00,+3.85546875E+00
+7.08000E-03,-4.39648438E+00,+3.80664063E+00
+7.10000E-03,-4.35742188E+00,+3.76757813E+00
+7.12000E-03,-4.31835938E+00,+3.72851563E+00
+7.14000E-03,-4.27929688E+00,+3.68945313E+00
+7.16000E-03,-4.25000000E+00,+3.65039063E+00
+7.18000E-03,-4.21093750E+00,+3.61132813E+00
+7.20000E-03,-4.17187500E+00,+3.58203125E+00
+7.22000E-03,-4.14257813E+00,+3.54296875E+00
+7.24000E-03,-4.10351563E+00,+3.50390625E+00
+7.26000E-03,-4.07421875E+00,+3.47460938E+00
+7.28000E-03,-4.03515625E+00,+3.43554688E+00
+7.30000E-03,-3.99609375E+00,+3.39648438E+00
+7.32000E-03,-3.96679688E+00,+3.35742188E+00
+7.34000E-03,-3.91796875E+00,+3.31835938E+00
+7.36000E-03,-3.87890625E+00,+3.27929688E+00
+7.38000E-03,-3.84960938E+00,+3.24023438E+00
+7.40000E-03,-3.82031250E+00,+3.20117188E+00
+7.42000E-03,-3.78125000E+00,+3.16210938E+00
+7.44000E-03,-3.74218750E+00,+3.11328125E+00
+7.46000E-03,-3.70312500E+00,+3.07421875E+00
+7.48000E-03,-3.66406250E+00,+3.03515625E+00
+7.50000E-03,-3.62500000E+00,+2.99609375E+00
+7.52000E-03,-3.58593750E+00,+2.95703125E+00
+7.54000E-03,-3.54687500E+00,+2.90820313E+00
+7.56000E-03,-3.51757813E+00,+2.86914063E+00
+7.58000E-03,-3.47851563E+00,+2.83984375E+00
+7.60000E-03,-3.43945313E+00,+2.80078125E+00
+7.62000E-03,-3.41015625E+00,+2.76171875E+00
+7.64000E-03,-3.37109375E+00,+2.72265625E+00
+7.66000E-03,-3.33203125E+00,+2.69335938E+00
+7.68000E-03,-3.29296875E+00,+2.65429688E+00
+7.70000E-03,-3.25390625E+00,+2.61523438E+00
+7.72000E-03,-3.21484375E+00,+2.58593750E+00
+7.74000E-03,-3.17578125E+00,+2.54687500E+00
+7.76000E-03,-3.12695313E+00,+2.51757813E+00
+7.78000E-03,-3.08789063E+00,+2.47851563E+00
+7.80000E-03,-3.04882813E+00,+2.43945313E+00
+7.82000E-03,-3.00976563E+00,+2.40039063E+00
+7.84000E-03,-2.97070313E+00,+2.36132813E+00
+7.86000E-03,-2.93164063E+00,+2.32226563E+00
+7.88000E-03,-2.89257813E+00,+2.29296875E+00
+7.90000E-03,-2.86328125E+00,+2.26367188E+00
+7.92000E-03,-2.82421875E+00,+2.23437500E+00
+7.94000E-03,-2.78515625E+00,+2.19531250E+00
+7.96000E-03,-2.74609375E+00,+2.15625000E+00
+7.98000E-03,-2.70703125E+00,+2.11718750E+00
+8.00000E-03,-2.67773438E+00,+2.07812500E+00
+8.02000E-03,-2.63867188E+00,+2.03906250E+00
+8.04000E-03,-2.59960938E+00,+2.00000000E+00
+8.06000E-03,-2.56054688E+00,+1.95117188E+00
+8.08000E-03,-2.52148438E+00,+1.92187500E+00
+8.10000E-03,-2.48242188E+00,+1.88281250E+00
+8.12000E-03,-2.44335938E+00,+1.84375000E+00
+8.14000E-03,-2.40429688E+00,+1.80468750E+00
+8.16000E-03,-2.36523438E+00,+1.76562500E+00
+8.18000E-03,-2.32617188E+00,+1.72656250E+00
+8.20000E-03,-2.28710938E+00,+1.67773438E+00
+8.22000E-03,-2.24804688E+00,+1.63867188E+00
+8.24000E-03,-2.20898438E+00,+1.59960938E+00
+8.26000E-03,-2.16015625E+00,+1.55078125E+00
+8.28000E-03,-2.13085938E+00,+1.52148438E+00
+8.30000E-03,-2.09179688E+00,+1.48242188E+00
+8.32000E-03,-2.05273438E+00,+1.44335938E+00
+8.34000E-03,-2.01367188E+00,+1.40429688E+00
+8.36000E-03,-1.97460938E+00,+1.37500000E+00
+8.38000E-03,-1.93554688E+00,+1.33593750E+00
+8.40000E-03,-1.89648438E+00,+1.29687500E+00
+8.42000E-03,-1.85742188E+00,+1.25781250E+00
+8.44000E-03,-1.80859375E+00,+1.21875000E+00
+8.46000E-03,-1.76953125E+00,+1.17968750E+00
+8.48000E-03,-1.73046875E+00,+1.14062500E+00
+8.50000E-03,-1.69140625E+00,+1.10156250E+00
+8.52000E-03,-1.65234375E+00,+1.06250000E+00
+8.54000E-03,-1.61328125E+00,+1.02343750E+00
+8.56000E-03,-1.58398438E+00,+984.37500E-03
+8.58000E-03,-1.53515625E+00,+945.31250E-03
+8.60000E-03,-1.49609375E+00,+896.48438E-03
+8.62000E-03,-1.46679688E+00,+857.42188E-03
+8.64000E-03,-1.42773438E+00,+818.35938E-03
+8.66000E-03,-1.38867188E+00,+779.29688E-03
+8.68000E-03,-1.34960938E+00,+740.23438E-03
+8.70000E-03,-1.32031250E+00,+701.17188E-03
+8.72000E-03,-1.28125000E+00,+671.87500E-03
+8.74000E-03,-1.25195313E+00,+632.81250E-03
+8.76000E-03,-1.21289063E+00,+583.98438E-03
+8.78000E-03,-1.18359375E+00,+544.92188E-03
+8.80000E-03,-1.14453125E+00,+505.85938E-03
+8.82000E-03,-1.11523438E+00,+466.79688E-03
+8.84000E-03,-1.07617188E+00,+427.73438E-03
+8.86000E-03,-1.03710938E+00,+398.43750E-03
+8.88000E-03,-998.04688E-03,+359.37500E-03
+8.90000E-03,-958.98438E-03,+310.54688E-03
+8.92000E-03,-919.92188E-03,+281.25000E-03
+8.94000E-03,-880.85938E-03,+242.18750E-03
+8.96000E-03,-851.56250E-03,+203.12500E-03
+8.98000E-03,-812.50000E-03,+164.06250E-03
+9.00000E-03,-783.20313E-03,+125.00000E-03
+9.02000E-03,-744.14063E-03,+105.46875E-03
+9.04000E-03,-705.07813E-03,+66.40625E-03
+9.06000E-03,-666.01563E-03,+37.10938E-03
+9.08000E-03,-636.71875E-03,-1.95312E-03
+9.10000E-03,-597.65625E-03,-31.25000E-03
+9.12000E-03,-558.59375E-03,-60.54687E-03
+9.14000E-03,-529.29688E-03,-99.60937E-03
+9.16000E-03,-500.00000E-03,-128.90625E-03
+9.18000E-03,-460.93750E-03,-148.43750E-03
+9.20000E-03,-431.64063E-03,-197.26562E-03
+9.22000E-03,-392.57813E-03,-236.32812E-03
+9.24000E-03,-353.51563E-03,-265.62500E-03
+9.26000E-03,-314.45313E-03,-294.92187E-03
+9.28000E-03,-275.39063E-03,-333.98437E-03
+9.30000E-03,-246.09375E-03,-373.04687E-03
+9.32000E-03,-207.03125E-03,-412.10937E-03
+9.34000E-03,-158.20313E-03,-451.17187E-03
+9.36000E-03,-119.14063E-03,-490.23437E-03
+9.38000E-03,-89.84375E-03,-529.29687E-03
