x-axis,IN,OUT
second,Volt,Volt
-360.00E-06,+427.73437E-03,-10.01171875E+00
-340.00E-06,+466.79687E-03,-10.40234375E+00
-320.00E-06,+505.85937E-03,-10.79296875E+00
-300.00E-06,+544.92187E-03,-11.19335937E+00
-280.00E-06,+583.98437E-03,-11.60351562E+00
-260.00E-06,+613.28125E-03,-12.01367187E+00
-240.00E-06,+652.34375E-03,-12.39453125E+00
-220.00E-06,+691.40625E-03,-12.78515625E+00
-200.00E-06,+730.46875E-03,-13.17578125E+00
-180.00E-06,+769.53125E-03,-13.55664062E+00
-160.00E-06,+808.59375E-03,-13.90820312E+00
-140.00E-06,+847.65625E-03,-14.07421875E+00
-120.00E-06,+896.48437E-03,-14.08398438E+00
-100.00E-06,+935.54687E-03,-14.08398438E+00
-80.00E-06,+974.60937E-03,-14.08398438E+00
-60.00E-06,+1.01367187E+00,-14.08398438E+00
-40.00E-06,+1.05273437E+00,-14.08398438E+00
-20.00E-06,+1.09179687E+00,-14.08398438E+00
-0.0E+00,+1.13085937E+00,-14.08398438E+00
+20.00E-06,+1.16992187E+00,-14.08398438E+00
+40.00E-06,+1.20898437E+00,-14.08398438E+00
+60.00E-06,+1.24804687E+00,-14.08398438E+00
+80.00E-06,+1.28710937E+00,-14.08398438E+00
+100.00E-06,+1.31640625E+00,-14.08398438E+00
+120.00E-06,+1.35546875E+00,-14.08398438E+00
+140.00E-06,+1.39453125E+00,-14.08398438E+00
+160.00E-06,+1.43359375E+00,-14.08398438E+00
+180.00E-06,+1.47265625E+00,-14.08398438E+00
+200.00E-06,+1.52148437E+00,-14.08398438E+00
+220.00E-06,+1.56054687E+00,-14.08398438E+00
+240.00E-06,+1.59960937E+00,-14.08398438E+00
+260.00E-06,+1.63867187E+00,-14.08398438E+00
+280.00E-06,+1.67773437E+00,-14.08398438E+00
+300.00E-06,+1.71679687E+00,-14.08398438E+00
+320.00E-06,+1.75585937E+00,-14.08398438E+00
+340.00E-06,+1.78515625E+00,-14.08398438E+00
+360.00E-06,+1.82421875E+00,-14.08398438E+00
+380.00E-06,+1.86328125E+00,-14.08398438E+00
+400.00E-06,+1.89257812E+00,-14.08398438E+00
+420.00E-06,+1.93164062E+00,-14.08398438E+00
+440.00E-06,+1.97070312E+00,-14.08398438E+00
+460.00E-06,+2.00000000E+00,-14.08398438E+00
+480.00E-06,+2.03906250E+00,-14.08398438E+00
+500.00E-06,+2.07812500E+00,-14.08398438E+00
+520.00E-06,+2.11718750E+00,-14.08398438E+00
+540.00E-06,+2.14648437E+00,-14.08398438E+00
+560.00E-06,+2.18554687E+00,-14.08398438E+00
+580.00E-06,+2.22460937E+00,-14.08398438E+00
+600.00E-06,+2.26367187E+00,-14.08398438E+00
+620.00E-06,+2.30273437E+00,-14.08398438E+00
+640.00E-06,+2.34179687E+00,-14.08398438E+00
+660.00E-06,+2.38085937E+00,-14.08398438E+00
+680.00E-06,+2.41992187E+00,-14.08398438E+00
+700.00E-06,+2.45898437E+00,-14.08398438E+00
+720.00E-06,+2.49804687E+00,-14.08398438E+00
+740.00E-06,+2.53710937E+00,-14.08398438E+00
+760.00E-06,+2.57617187E+00,-14.08398438E+00
+780.00E-06,+2.61523437E+00,-14.08398438E+00
+800.00E-06,+2.64453125E+00,-14.08398438E+00
+820.00E-06,+2.69335937E+00,-14.08398438E+00
+840.00E-06,+2.73242187E+00,-14.08398438E+00
+860.00E-06,+2.77148437E+00,-14.08398438E+00
+880.00E-06,+2.81054687E+00,-14.08398438E+00
+900.00E-06,+2.84960937E+00,-14.08398438E+00
+920.00E-06,+2.88867187E+00,-14.08398438E+00
+940.00E-06,+2.92773437E+00,-14.08398438E+00
+960.00E-06,+2.96679687E+00,-14.08398438E+00
+980.00E-06,+3.00585937E+00,-14.08398438E+00
+1.00000E-03,+3.04492187E+00,-14.08398438E+00
+1.02000E-03,+3.09375000E+00,-14.08398438E+00
+1.04000E-03,+3.13281250E+00,-14.08398438E+00
+1.06000E-03,+3.17187500E+00,-14.08398438E+00
+1.08000E-03,+3.21093750E+00,-14.08398438E+00
+1.10000E-03,+3.24023437E+00,-14.08398438E+00
+1.12000E-03,+3.27929687E+00,-14.08398438E+00
+1.14000E-03,+3.31835937E+00,-14.08398438E+00
+1.16000E-03,+3.35742187E+00,-14.08398438E+00
+1.18000E-03,+3.39648437E+00,-14.08398438E+00
+1.20000E-03,+3.43554687E+00,-14.08398438E+00
+1.22000E-03,+3.47460937E+00,-14.08398438E+00
+1.24000E-03,+3.51367187E+00,-14.08398438E+00
+1.26000E-03,+3.55273437E+00,-14.08398438E+00
+1.28000E-03,+3.59179687E+00,-14.08398438E+00
+1.30000E-03,+3.63085937E+00,-14.08398438E+00
+1.32000E-03,+3.66992187E+00,-14.08398438E+00
+1.34000E-03,+3.70898437E+00,-14.08398438E+00
+1.36000E-03,+3.75781250E+00,-14.08398438E+00
+1.38000E-03,+3.78710937E+00,-14.08398438E+00
+1.40000E-03,+3.82617187E+00,-14.08398438E+00
+1.42000E-03,+3.87500000E+00,-14.08398438E+00
+1.44000E-03,+3.91406250E+00,-14.08398438E+00
+1.46000E-03,+3.95312500E+00,-14.08398438E+00
+1.48000E-03,+4.00195312E+00,-14.08398438E+00
+1.50000E-03,+4.04101562E+00,-14.08398438E+00
+1.52000E-03,+4.08007812E+00,-14.08398438E+00
+1.54000E-03,+4.11914062E+00,-14.08398438E+00
+1.56000E-03,+4.16796875E+00,-14.08398438E+00
+1.58000E-03,+4.20703125E+00,-14.08398438E+00
+1.60000E-03,+4.23632812E+00,-14.08398438E+00
+1.62000E-03,+4.28515625E+00,-14.08398438E+00
+1.64000E-03,+4.32421875E+00,-14.08398438E+00
+1.66000E-03,+4.36328125E+00,-14.08398438E+00
+1.68000E-03,+4.40234375E+00,-14.08398438E+00
+1.70000E-03,+4.44140625E+00,-14.08398438E+00
+1.72000E-03,+4.48046875E+00,-14.08398438E+00
+1.74000E-03,+4.51953125E+00,-14.08398438E+00
+1.76000E-03,+4.55859375E+00,-14.08398438E+00
+1.78000E-03,+4.59765625E+00,-14.08398438E+00
+1.80000E-03,+4.62695312E+00,-14.08398438E+00
+1.82000E-03,+4.67578125E+00,-14.08398438E+00
+1.84000E-03,+4.71484375E+00,-14.08398438E+00
+1.86000E-03,+4.75390625E+00,-14.08398438E+00
+1.88000E-03,+4.79296875E+00,-14.08398438E+00
+1.90000E-03,+4.83203125E+00,-14.08398438E+00
+1.92000E-03,+4.87109375E+00,-14.08398438E+00
+1.94000E-03,+4.91015625E+00,-14.08398438E+00
+1.96000E-03,+4.95898437E+00,-14.08398438E+00
+1.98000E-03,+4.99804687E+00,-14.08398438E+00
+2.00000E-03,+5.03710937E+00,-14.08398438E+00
+2.02000E-03,+5.07617187E+00,-14.08398438E+00
+2.04000E-03,+5.11523437E+00,-14.08398438E+00
+2.06000E-03,+5.15429687E+00,-14.08398438E+00
+2.08000E-03,+5.19335937E+00,-14.08398438E+00
+2.10000E-03,+5.23242187E+00,-14.08398438E+00
+2.12000E-03,+5.26171875E+00,-14.08398438E+00
+2.14000E-03,+5.30078125E+00,-14.08398438E+00
+2.16000E-03,+5.33984375E+00,-14.08398438E+00
+2.18000E-03,+5.37890625E+00,-14.08398438E+00
+2.20000E-03,+5.40820312E+00,-14.08398438E+00
+2.22000E-03,+5.44726562E+00,-14.08398438E+00
+2.24000E-03,+5.48632812E+00,-14.08398438E+00
+2.26000E-03,+5.53515625E+00,-14.08398438E+00
+2.28000E-03,+5.56445312E+00,-14.08398438E+00
+2.30000E-03,+5.60351562E+00,-14.08398438E+00
+2.32000E-03,+5.64257812E+00,-14.08398438E+00
+2.34000E-03,+5.68164062E+00,-14.08398438E+00
+2.36000E-03,+5.72070312E+00,-14.08398438E+00
+2.38000E-03,+5.75976562E+00,-14.08398438E+00
+2.40000E-03,+5.79882812E+00,-14.08398438E+00
+2.42000E-03,+5.83789062E+00,-14.08398438E+00
+2.44000E-03,+5.88671875E+00,-14.08398438E+00
+2.46000E-03,+5.92578125E+00,-14.08398438E+00
+2.48000E-03,+5.95507812E+00,-14.08398438E+00
+2.50000E-03,+5.99414062E+00,-14.08398438E+00
+2.52000E-03,+6.03320312E+00,-14.08398438E+00
+2.54000E-03,+6.07226562E+00,-14.08398438E+00
+2.56000E-03,+6.11132812E+00,-14.08398438E+00
+2.58000E-03,+6.15039062E+00,-14.08398438E+00
+2.60000E-03,+6.18945312E+00,-14.08398438E+00
+2.62000E-03,+6.21875000E+00,-14.08398438E+00
+2.64000E-03,+6.25781250E+00,-14.08398438E+00
+2.66000E-03,+6.30664062E+00,-14.08398438E+00
+2.68000E-03,+6.34570312E+00,-14.08398438E+00
+2.70000E-03,+6.38476562E+00,-14.08398438E+00
+2.72000E-03,+6.42382812E+00,-14.08398438E+00
+2.74000E-03,+6.46289062E+00,-14.08398438E+00
+2.76000E-03,+6.49218750E+00,-14.08398438E+00
+2.78000E-03,+6.53125000E+00,-14.08398438E+00
+2.80000E-03,+6.57031250E+00,-14.08398438E+00
+2.82000E-03,+6.59960937E+00,-14.08398438E+00
+2.84000E-03,+6.63867187E+00,-14.08398438E+00
+2.86000E-03,+6.68750000E+00,-14.08398438E+00
+2.88000E-03,+6.72656250E+00,-14.08398438E+00
+2.90000E-03,+6.76562500E+00,-14.08398438E+00
+2.92000E-03,+6.80468750E+00,-14.08398438E+00
+2.94000E-03,+6.84375000E+00,-14.08398438E+00
+2.96000E-03,+6.88281250E+00,-14.08398438E+00
+2.98000E-03,+6.92187500E+00,-14.08398438E+00
+3.00000E-03,+6.95117187E+00,-14.08398438E+00
+3.02000E-03,+6.99023437E+00,-14.08398438E+00
+3.04000E-03,+7.01953125E+00,-14.08398438E+00
+3.06000E-03,+7.05859375E+00,-14.08398438E+00
+3.08000E-03,+7.09765625E+00,-14.08398438E+00
+3.10000E-03,+7.13671875E+00,-14.08398438E+00
+3.12000E-03,+7.17578125E+00,-14.08398438E+00
+3.14000E-03,+7.20507812E+00,-14.08398438E+00
+3.16000E-03,+7.24414062E+00,-14.08398438E+00
+3.18000E-03,+7.28320312E+00,-14.08398438E+00
+3.20000E-03,+7.32226562E+00,-14.08398438E+00
+3.22000E-03,+7.36132812E+00,-14.08398438E+00
+3.24000E-03,+7.40039062E+00,-14.08398438E+00
+3.26000E-03,+7.44921875E+00,-14.08398438E+00
+3.28000E-03,+7.48828125E+00,-14.08398438E+00
+3.30000E-03,+7.52734375E+00,-14.08398438E+00
+3.32000E-03,+7.55664062E+00,-14.08398438E+00
+3.34000E-03,+7.59570312E+00,-14.08398438E+00
+3.36000E-03,+7.63476562E+00,-14.08398438E+00
+3.38000E-03,+7.66406250E+00,-14.08398438E+00
+3.40000E-03,+7.71289062E+00,-14.08398438E+00
+3.42000E-03,+7.74218750E+00,-14.08398438E+00
+3.44000E-03,+7.78125000E+00,-14.08398438E+00
+3.46000E-03,+7.83007812E+00,-14.08398438E+00
+3.48000E-03,+7.86914062E+00,-14.08398438E+00
+3.50000E-03,+7.90820312E+00,-14.08398438E+00
+3.52000E-03,+7.93750000E+00,-14.08398438E+00
+3.54000E-03,+7.97656250E+00,-14.08398438E+00
+3.56000E-03,+8.01562500E+00,-14.08398438E+00
+3.58000E-03,+8.05468750E+00,-14.08398438E+00
+3.60000E-03,+8.09375000E+00,-14.08398438E+00
+3.62000E-03,+8.13281250E+00,-14.08398438E+00
+3.64000E-03,+8.17187500E+00,-14.08398438E+00
+3.66000E-03,+8.22070312E+00,-14.08398438E+00
+3.68000E-03,+8.25976562E+00,-14.08398438E+00
+3.70000E-03,+8.29882812E+00,-14.08398438E+00
+3.72000E-03,+8.33789062E+00,-14.08398438E+00
+3.74000E-03,+8.37695312E+00,-14.08398438E+00
+3.76000E-03,+8.41601562E+00,-14.07421875E+00
+3.78000E-03,+8.45507812E+00,-14.07421875E+00
+3.80000E-03,+8.49414062E+00,-14.08398438E+00
+3.82000E-03,+8.53320312E+00,-14.08398438E+00
+3.84000E-03,+8.56250000E+00,-14.08398438E+00
+3.86000E-03,+8.60156250E+00,-14.08398438E+00
+3.88000E-03,+8.65039062E+00,-14.08398438E+00
+3.90000E-03,+8.67968750E+00,-14.07421875E+00
+3.92000E-03,+8.71875000E+00,-14.08398438E+00
+3.94000E-03,+8.75781250E+00,-14.08398438E+00
+3.96000E-03,+8.79687500E+00,-14.08398438E+00
+3.98000E-03,+8.83593750E+00,-14.08398438E+00
+4.00000E-03,+8.87500000E+00,-14.08398438E+00
+4.02000E-03,+8.91406250E+00,-14.08398438E+00
+4.04000E-03,+8.95312500E+00,-14.08398438E+00
+4.06000E-03,+8.99218750E+00,-14.08398438E+00
+4.08000E-03,+9.03125000E+00,-14.07421875E+00
+4.10000E-03,+9.07031250E+00,-14.08398438E+00
+4.12000E-03,+7.19531250E+00,-14.08398438E+00
+4.14000E-03,-6.75000000E+00,-14.09375000E+00
+4.16000E-03,-10.15820312E+00,-13.96679688E+00
+4.18000E-03,-10.13867188E+00,-10.64648438E+00
+4.20000E-03,-10.09960938E+00,-3.20507813E+00
+4.22000E-03,-10.05078125E+00,+3.50390625E+00
+4.24000E-03,-10.00195313E+00,+10.84765625E+00
+4.26000E-03,-9.95312500E+00,+13.12304687E+00
+4.28000E-03,-9.92382813E+00,+13.13281250E+00
+4.30000E-03,-9.88476563E+00,+13.14257813E+00
+4.32000E-03,-9.84570313E+00,+13.14257813E+00
+4.34000E-03,-9.79687500E+00,+13.15234375E+00
+4.36000E-03,-9.75781250E+00,+13.15234375E+00
+4.38000E-03,-9.70898438E+00,+13.14257813E+00
+4.40000E-03,-9.66992188E+00,+13.15234375E+00
+4.42000E-03,-9.63085938E+00,+13.14257813E+00
+4.44000E-03,-9.59179688E+00,+13.14257813E+00
+4.46000E-03,-9.55273438E+00,+13.14257813E+00
+4.48000E-03,-9.51367188E+00,+13.14257813E+00
+4.50000E-03,-9.47460938E+00,+13.14257813E+00
+4.52000E-03,-9.43554688E+00,+13.14257813E+00
+4.54000E-03,-9.39648438E+00,+13.14257813E+00
+4.56000E-03,-9.35742188E+00,+13.14257813E+00
+4.58000E-03,-9.31835938E+00,+13.14257813E+00
+4.60000E-03,-9.27929688E+00,+13.14257813E+00
+4.62000E-03,-9.24023438E+00,+13.14257813E+00
+4.64000E-03,-9.20117188E+00,+13.14257813E+00
+4.66000E-03,-9.16210938E+00,+13.14257813E+00
+4.68000E-03,-9.11328125E+00,+13.14257813E+00
+4.70000E-03,-9.08398438E+00,+13.14257813E+00
+4.72000E-03,-9.04492188E+00,+13.14257813E+00
+4.74000E-03,-9.00585938E+00,+13.13281250E+00
+4.76000E-03,-8.96679688E+00,+13.13281250E+00
+4.78000E-03,-8.92773438E+00,+13.14257813E+00
+4.80000E-03,-8.88867188E+00,+13.13281250E+00
+4.82000E-03,-8.84960938E+00,+13.13281250E+00
+4.84000E-03,-8.81054688E+00,+13.13281250E+00
+4.86000E-03,-8.78125000E+00,+13.14257813E+00
+4.88000E-03,-8.73242188E+00,+13.13281250E+00
+4.90000E-03,-8.69335938E+00,+13.14257813E+00
+4.92000E-03,-8.65429688E+00,+13.14257813E+00
+4.94000E-03,-8.62500000E+00,+13.14257813E+00
+4.96000E-03,-8.58593750E+00,+13.14257813E+00
+4.98000E-03,-8.54687500E+00,+13.14257813E+00
+5.00000E-03,-8.50781250E+00,+13.14257813E+00
+5.02000E-03,-8.47851563E+00,+13.14257813E+00
+5.04000E-03,-8.43945313E+00,+13.14257813E+00
+5.06000E-03,-8.40039063E+00,+13.14257813E+00
+5.08000E-03,-8.36132813E+00,+13.14257813E+00
+5.10000E-03,-8.32226563E+00,+13.14257813E+00
+5.12000E-03,-8.29296875E+00,+13.14257813E+00
+5.14000E-03,-8.25390625E+00,+13.14257813E+00
+5.16000E-03,-8.22460938E+00,+13.14257813E+00
+5.18000E-03,-8.18554688E+00,+13.14257813E+00
+5.20000E-03,-8.14648438E+00,+13.14257813E+00
+5.22000E-03,-8.10742188E+00,+13.14257813E+00
+5.24000E-03,-8.06835938E+00,+13.14257813E+00
+5.26000E-03,-8.02929688E+00,+13.14257813E+00
+5.28000E-03,-7.99023438E+00,+13.14257813E+00
+5.30000E-03,-7.95117188E+00,+13.14257813E+00
+5.32000E-03,-7.91210938E+00,+13.14257813E+00
+5.34000E-03,-7.87304688E+00,+13.14257813E+00
+5.36000E-03,-7.83398438E+00,+13.14257813E+00
+5.38000E-03,-7.78515625E+00,+13.14257813E+00
+5.40000E-03,-7.75585938E+00,+13.14257813E+00
+5.42000E-03,-7.71679688E+00,+13.14257813E+00
+5.44000E-03,-7.67773438E+00,+13.14257813E+00
+5.46000E-03,-7.63867188E+00,+13.14257813E+00
+5.48000E-03,-7.59960938E+00,+13.14257813E+00
+5.50000E-03,-7.56054688E+00,+13.13281250E+00
+5.52000E-03,-7.52148438E+00,+13.14257813E+00
+5.54000E-03,-7.49218750E+00,+13.14257813E+00
+5.56000E-03,-7.45312500E+00,+13.14257813E+00
+5.58000E-03,-7.41406250E+00,+13.14257813E+00
+5.60000E-03,-7.36523438E+00,+13.14257813E+00
+5.62000E-03,-7.32617188E+00,+13.14257813E+00
+5.64000E-03,-7.28710938E+00,+13.14257813E+00
+5.66000E-03,-7.24804688E+00,+13.14257813E+00
+5.68000E-03,-7.20898438E+00,+13.14257813E+00
+5.70000E-03,-7.16992188E+00,+13.14257813E+00
+5.72000E-03,-7.13085938E+00,+13.14257813E+00
+5.74000E-03,-7.09179688E+00,+13.14257813E+00
+5.76000E-03,-7.05273438E+00,+13.14257813E+00
+5.78000E-03,-7.01367188E+00,+13.14257813E+00
+5.80000E-03,-6.96484375E+00,+13.14257813E+00
+5.82000E-03,-6.93554688E+00,+13.14257813E+00
+5.84000E-03,-6.89648438E+00,+13.14257813E+00
+5.86000E-03,-6.85742188E+00,+13.14257813E+00
+5.88000E-03,-6.81835938E+00,+13.14257813E+00
+5.90000E-03,-6.77929688E+00,+13.14257813E+00
+5.92000E-03,-6.74023438E+00,+13.14257813E+00
+5.94000E-03,-6.70117188E+00,+13.14257813E+00
+5.96000E-03,-6.66210938E+00,+13.14257813E+00
+5.98000E-03,-6.62304688E+00,+13.14257813E+00
+6.00000E-03,-6.59375000E+00,+13.14257813E+00
+6.02000E-03,-6.55468750E+00,+13.14257813E+00
+6.04000E-03,-6.51562500E+00,+13.14257813E+00
+6.06000E-03,-6.47656250E+00,+13.14257813E+00
+6.08000E-03,-6.43750000E+00,+13.14257813E+00
+6.10000E-03,-6.39843750E+00,+13.14257813E+00
+6.12000E-03,-6.35937500E+00,+13.14257813E+00
+6.14000E-03,-6.31054688E+00,+13.14257813E+00
+6.16000E-03,-6.27148438E+00,+13.14257813E+00
+6.18000E-03,-6.23242188E+00,+13.14257813E+00
+6.20000E-03,-6.19335938E+00,+13.14257813E+00
+6.22000E-03,-6.15429688E+00,+13.14257813E+00
+6.24000E-03,-6.12500000E+00,+13.14257813E+00
+6.26000E-03,-6.08593750E+00,+13.14257813E+00
+6.28000E-03,-6.04687500E+00,+13.14257813E+00
+6.30000E-03,-6.00781250E+00,+13.14257813E+00
+6.32000E-03,-5.95898438E+00,+13.14257813E+00
+6.34000E-03,-5.92968750E+00,+13.14257813E+00
+6.36000E-03,-5.88085938E+00,+13.14257813E+00
+6.38000E-03,-5.84179688E+00,+13.14257813E+00
+6.40000E-03,-5.80273438E+00,+13.14257813E+00
+6.42000E-03,-5.76367188E+00,+13.14257813E+00
+6.44000E-03,-5.72460938E+00,+13.14257813E+00
+6.46000E-03,-5.67578125E+00,+13.14257813E+00
+6.48000E-03,-5.63671875E+00,+13.14257813E+00
+6.50000E-03,-5.59765625E+00,+13.14257813E+00
+6.52000E-03,-5.55859375E+00,+13.14257813E+00
+6.54000E-03,-5.51953125E+00,+13.14257813E+00
+6.56000E-03,-5.48046875E+00,+13.14257813E+00
+6.58000E-03,-5.44140625E+00,+13.14257813E+00
+6.60000E-03,-5.40234375E+00,+13.14257813E+00
+6.62000E-03,-5.35351563E+00,+13.14257813E+00
+6.64000E-03,-5.31445313E+00,+13.14257813E+00
+6.66000E-03,-5.27539063E+00,+13.14257813E+00
+6.68000E-03,-5.23632813E+00,+13.15234375E+00
+6.70000E-03,-5.19726563E+00,+13.15234375E+00
+6.72000E-03,-5.15820313E+00,+13.14257813E+00
+6.74000E-03,-5.10937500E+00,+13.14257813E+00
+6.76000E-03,-5.07031250E+00,+13.14257813E+00
+6.78000E-03,-5.04101563E+00,+13.15234375E+00
+6.80000E-03,-5.00195313E+00,+13.14257813E+00
+6.82000E-03,-4.97265625E+00,+13.15234375E+00
+6.84000E-03,-4.92382813E+00,+13.14257813E+00
+6.86000E-03,-4.88476563E+00,+13.15234375E+00
+6.88000E-03,-4.84570313E+00,+13.14257813E+00
+6.90000E-03,-4.80664063E+00,+13.14257813E+00
+6.92000E-03,-4.76757813E+00,+13.15234375E+00
+6.94000E-03,-4.72851563E+00,+13.14257813E+00
+6.96000E-03,-4.69921875E+00,+13.15234375E+00
+6.98000E-03,-4.66015625E+00,+13.15234375E+00
+7.00000E-03,-4.62109375E+00,+13.15234375E+00
+7.02000E-03,-4.57226563E+00,+13.14257813E+00
+7.04000E-03,-4.53320313E+00,+13.14257813E+00
+7.06000E-03,-4.49414063E+00,+13.14257813E+00
+7.08000E-03,-4.45507813E+00,+13.14257813E+00
+7.10000E-03,-4.40625000E+00,+13.14257813E+00
+7.12000E-03,-4.36718750E+00,+13.15234375E+00
+7.14000E-03,-4.32812500E+00,+13.15234375E+00
+7.16000E-03,-4.28906250E+00,+13.14257813E+00
+7.18000E-03,-4.25000000E+00,+13.14257813E+00
+7.20000E-03,-4.21093750E+00,+13.14257813E+00
+7.22000E-03,-4.18164063E+00,+13.14257813E+00
+7.24000E-03,-4.14257813E+00,+13.15234375E+00
+7.26000E-03,-4.10351563E+00,+13.14257813E+00
+7.28000E-03,-4.07421875E+00,+13.15234375E+00
+7.30000E-03,-4.03515625E+00,+13.14257813E+00
+7.32000E-03,-4.00585938E+00,+13.15234375E+00
+7.34000E-03,-3.96679688E+00,+13.15234375E+00
+7.36000E-03,-3.92773438E+00,+13.15234375E+00
+7.38000E-03,-3.88867188E+00,+13.14257813E+00
+7.40000E-03,-3.84960938E+00,+13.15234375E+00
+7.42000E-03,-3.81054688E+00,+13.15234375E+00
+7.44000E-03,-3.78125000E+00,+13.14257813E+00
+7.46000E-03,-3.74218750E+00,+13.15234375E+00
+7.48000E-03,-3.70312500E+00,+13.15234375E+00
+7.50000E-03,-3.65429688E+00,+13.14257813E+00
+7.52000E-03,-3.62500000E+00,+13.15234375E+00
+7.54000E-03,-3.58593750E+00,+13.15234375E+00
+7.56000E-03,-3.54687500E+00,+13.15234375E+00
+7.58000E-03,-3.50781250E+00,+13.15234375E+00
+7.60000E-03,-3.46875000E+00,+13.15234375E+00
+7.62000E-03,-3.43945313E+00,+13.15234375E+00
+7.64000E-03,-3.40039063E+00,+13.15234375E+00
+7.66000E-03,-3.35156250E+00,+13.15234375E+00
+7.68000E-03,-3.32226563E+00,+13.14257813E+00
+7.70000E-03,-3.28320313E+00,+13.15234375E+00
+7.72000E-03,-3.23437500E+00,+13.15234375E+00
+7.74000E-03,-3.19531250E+00,+13.15234375E+00
+7.76000E-03,-3.15625000E+00,+13.15234375E+00
+7.78000E-03,-3.11718750E+00,+13.15234375E+00
+7.80000E-03,-3.07812500E+00,+13.15234375E+00
+7.82000E-03,-3.03906250E+00,+13.15234375E+00
+7.84000E-03,-2.99023438E+00,+13.14257813E+00
+7.86000E-03,-2.95117188E+00,+13.15234375E+00
+7.88000E-03,-2.91210938E+00,+13.15234375E+00
+7.90000E-03,-2.87304688E+00,+13.15234375E+00
+7.92000E-03,-2.83398438E+00,+13.15234375E+00
+7.94000E-03,-2.79492188E+00,+13.15234375E+00
+7.96000E-03,-2.75585938E+00,+13.15234375E+00
+7.98000E-03,-2.71679688E+00,+13.15234375E+00
+8.00000E-03,-2.68750000E+00,+13.15234375E+00
+8.02000E-03,-2.64843750E+00,+13.15234375E+00
+8.04000E-03,-2.60937500E+00,+13.15234375E+00
+8.06000E-03,-2.57031250E+00,+13.15234375E+00
+8.08000E-03,-2.53125000E+00,+13.15234375E+00
+8.10000E-03,-2.49218750E+00,+13.15234375E+00
+8.12000E-03,-2.45312500E+00,+13.15234375E+00
+8.14000E-03,-2.41406250E+00,+13.15234375E+00
+8.16000E-03,-2.37500000E+00,+13.15234375E+00
+8.18000E-03,-2.33593750E+00,+13.15234375E+00
+8.20000E-03,-2.28710938E+00,+13.15234375E+00
+8.22000E-03,-2.24804688E+00,+13.15234375E+00
+8.24000E-03,-2.20898438E+00,+13.15234375E+00
+8.26000E-03,-2.16992188E+00,+13.15234375E+00
+8.28000E-03,-2.13085938E+00,+13.15234375E+00
+8.30000E-03,-2.09179688E+00,+13.15234375E+00
+8.32000E-03,-2.05273438E+00,+13.15234375E+00
+8.34000E-03,-2.02343750E+00,+13.15234375E+00
+8.36000E-03,-1.97460938E+00,+13.15234375E+00
+8.38000E-03,-1.93554688E+00,+13.15234375E+00
+8.40000E-03,-1.89648438E+00,+13.15234375E+00
+8.42000E-03,-1.85742188E+00,+13.15234375E+00
+8.44000E-03,-1.80859375E+00,+13.15234375E+00
+8.46000E-03,-1.76953125E+00,+13.11328125E+00
+8.48000E-03,-1.73046875E+00,+12.77148438E+00
+8.50000E-03,-1.69140625E+00,+12.36132813E+00
+8.52000E-03,-1.65234375E+00,+12.00000000E+00
+8.54000E-03,-1.61328125E+00,+11.58984375E+00
+8.56000E-03,-1.57421875E+00,+11.18945313E+00
+8.58000E-03,-1.53515625E+00,+10.79882813E+00
+8.60000E-03,-1.49609375E+00,+10.37890625E+00
+8.62000E-03,-1.45703125E+00,+9.98828125E+00
+8.64000E-03,-1.42773438E+00,+9.59765625E+00
+8.66000E-03,-1.38867188E+00,+9.20703125E+00
+8.68000E-03,-1.34960938E+00,+8.81640625E+00
+8.70000E-03,-1.32031250E+00,+8.42578125E+00
+8.72000E-03,-1.28125000E+00,+8.03515625E+00
+8.74000E-03,-1.25195313E+00,+7.64453125E+00
+8.76000E-03,-1.21289063E+00,+7.27343750E+00
+8.78000E-03,-1.18359375E+00,+6.88281250E+00
+8.80000E-03,-1.14453125E+00,+6.49218750E+00
+8.82000E-03,-1.10546875E+00,+6.10156250E+00
+8.84000E-03,-1.06640625E+00,+5.71093750E+00
+8.86000E-03,-1.03710938E+00,+5.31054688E+00
+8.88000E-03,-988.28125E-03,+4.91992188E+00
+8.90000E-03,-958.98438E-03,+4.50976563E+00
+8.92000E-03,-919.92188E-03,+4.09960938E+00
+8.94000E-03,-890.62500E-03,+3.69921875E+00
+8.96000E-03,-851.56250E-03,+3.30859375E+00
+8.98000E-03,-812.50000E-03,+2.89843750E+00
+9.00000E-03,-773.43750E-03,+2.51757813E+00
+9.02000E-03,-734.37500E-03,+2.13671875E+00
+9.04000E-03,-705.07813E-03,+1.74609375E+00
+9.06000E-03,-666.01563E-03,+1.34570313E+00
+9.08000E-03,-626.95313E-03,+945.31250E-03
+9.10000E-03,-587.89063E-03,+544.92188E-03
+9.12000E-03,-558.59375E-03,+164.06250E-03
+9.14000E-03,-529.29688E-03,-148.43750E-03
+9.16000E-03,-500.00000E-03,-343.75000E-03
+9.18000E-03,-460.93750E-03,-890.62500E-03
+9.20000E-03,-421.87500E-03,-1.32031250E+00
+9.22000E-03,-392.57813E-03,-1.72070312E+00
+9.24000E-03,-353.51563E-03,-2.14062500E+00
+9.26000E-03,-314.45313E-03,-2.53125000E+00
+9.28000E-03,-275.39063E-03,-2.92187500E+00
+9.30000E-03,-236.32813E-03,-3.32226562E+00
+9.32000E-03,-197.26563E-03,-3.69335937E+00
