freq,vin,amp,pha,v1,v2
5799682.487998446,0.1,-29.1,9.9e+37,0.1008,0.0046
6490516.956009382,0.1,-28.7,9.9e+37,0.0964,0.004605
7263640.801616342,0.1,-31.3,9.9e+37,0.09335,0.00458
8128855.999067423,0.1,-31.0,242.0,0.09555,0.005585
9097132.093711236,0.1,-28.5,139.0,0.08925,0.00448
10180745.278293194,0.1,-27.9,9.9e+37,0.0823,0.00538
11393434.035451654,0.1,-28.1,9.9e+37,0.0665,0.006225
12750573.319711909,0.1,-23.2,9.9e+37,0.05365,0.005705
14269369.487327209,0.1,-20.1,-105.0,0.04025,0.004035
15969078.44536557,0.1,-19.9,271.0,0.03315,0.00407
17871249.78582388,0.1,-18.0,9.9e+37,0.0243,0.00449
20000000.000000004,0.1,-13.1,-78.0,0.01473,0.00448
