freq,vin,amp,pha,v1,v2
100.0,1.5,-0.1,0.0,1.3955,1.3705
113.12165687240228,1.5,-0.1,0.0,1.3985,1.369
127.96509253557505,1.5,-0.1,-1.0,1.379,1.378
144.75623289454526,1.5,-0.1,-1.0,1.3765,1.3705
163.75064907638304,1.5,-0.1,0.0,1.385,1.369
185.2374473745174,1.5,-0.1,0.0,1.381,1.348
209.54366961819832,1.5,-0.1,0.0,1.3715,1.357
237.03927094333858,1.5,-0.1,-1.0,1.3655,1.346
268.14275072936715,1.5,-0.1,-1.0,1.3575,1.341
303.3275224082957,1.5,-0.1,-2.0,1.335,1.334
343.129119098271,1.5,-0.1,-1.0,1.336,1.323
388.1533447356427,1.5,-0.1,-1.0,1.332,1.3015
439.0854947706065,1.5,-0.1,-2.0,1.313,1.309
496.7007867708953,1.5,-0.1,-1.0,1.3205,1.2995
561.8761596934942,1.5,-0.1,-1.0,1.311,1.279
635.6036214163056,1.5,-0.1,-2.0,1.298,1.288
719.0053476871153,1.5,-0.1,-3.0,1.288,1.283
813.3507623048415,1.5,-0.1,-2.0,1.291,1.2765
920.0758585035511,1.5,-0.0,-2.0,1.284,1.278
1040.8050556221967,1.5,-0.0,-3.0,1.285,1.2775
1177.3759237315558,1.5,-0.1,-2.0,1.294,1.2765
1331.8671525418874,1.5,-0.1,-4.0,1.3005,1.278
1506.630190294667,1.5,-0.0,-4.0,1.294,1.2875
1704.3250342011547,1.5,-0.1,-5.0,1.3075,1.2955
1927.960717179483,1.5,0.0,-5.0,1.304,1.3025
2180.941107122481,1.5,0.1,-5.0,1.3125,1.321
2467.116715788262,1.5,0.1,-5.0,1.315,1.3375
2790.843305875675,1.5,0.2,-8.0,1.328,1.358
3157.0481883190896,1.5,0.3,9.9e+37,1.3385,1.369
3571.305218886713,1.5,0.4,-10.0,1.3605,1.4145
4039.919635575223,1.5,0.5,-10.0,1.3745,1.439
4570.024028076208,1.5,0.8,-11.0,1.3755,1.481
5169.686900026701,1.5,1.0,-14.0,1.3905,1.5565
5848.035476425728,1.5,1.4,-15.0,1.404,1.6265
6615.3946254186685,1.5,1.9,-18.0,1.416,1.7305
7483.444008921449,1.5,2.6,-23.0,1.4225,1.91
8465.395854010467,1.5,3.4,-27.0,1.433,2.1255
9576.196050864288,1.5,4.7,-32.0,1.442,2.4755
10832.751638087238,1.5,6.5,-44.0,1.449,3.0495
12254.18813787656,1.5,8.8,-66.0,1.4545,3.95
13862.140657827344,1.5,9.7,-108.0,1.455,4.35
15681.083190117215,1.5,6.2,-147.0,1.456,2.96
17738.70112020035,1.5,1.5,-167.0,1.454,1.724
20066.312614814018,1.5,-2.6,181.0,1.455,1.0845
22699.34530307344,1.5,-6.1,174.0,1.444,0.7155
25677.875506024557,1.5,-9.5,168.0,1.441,0.485
29047.238222047672,1.5,-12.5,163.0,1.4385,0.3405
32858.71715245405,1.5,-15.6,158.0,1.435,0.239
37170.325269872264,1.5,-18.5,155.0,1.427,0.1708
42047.687810140655,1.5,-21.4,151.0,1.424,0.1215
47565.041127366334,1.5,-24.4,148.0,1.4225,0.086
53806.362615316255,1.5,-27.4,143.0,1.4185,0.061
60866.6488932186,1.5,-30.4,139.0,1.414,0.0435
68853.36171071658,1.5,-33.6,136.0,1.4125,0.03045
77888.06357951066,1.5,-36.9,130.0,1.4105,0.02105
88108.26802697277,1.5,-40.2,126.0,1.4085,0.01418
99669.53263368846,1.5,-44.0,118.0,1.4065,0.00971
112747.82671220807,1.5,-47.7,104.0,1.4025,0.006095
127542.20966447474,1.5,-51.2,86.0,1.3865,0.00424
144277.86078412703,1.5,-53.5,56.0,1.3835,0.003245
163209.50661906242,1.5,-54.1,34.0,1.3785,0.003175
184625.2980607561,1.5,-53.1,15.0,1.3755,0.003615
208851.19617193894,1.5,-52.5,6.0,1.369,0.003815
236255.93350752804,1.5,-51.8,-1.0,1.3625,0.00398
267256.62644307676,1.5,-51.4,4.0,1.357,0.00415
302325.1239336952,1.5,-50.0,-5.0,1.3465,0.00454
341995.18933533895,1.5,-47.8,-4.0,1.341,0.006235
386870.62460004544,1.5,-43.9,-38.0,1.3375,0.00918
437634.46050018206,1.5,-50.6,-51.0,1.333,0.00469
495059.35276240483,1.5,-52.1,-38.0,1.326,0.004045
560019.3423466232,1.5,-52.5,-47.0,1.32,0.00356
633503.158868431,1.5,-53.0,-41.0,1.3185,0.00352
716629.2696509759,1.5,-53.0,-31.0,1.3185,0.003235
810662.9034617778,1.5,-52.5,-30.0,1.311,0.003875
917035.308045888,1.5,-52.4,-31.0,1.309,0.003995
1037365.5345664446,1.5,-52.4,-38.0,1.296,0.00381
1173485.080524815,1.5,-52.3,-31.0,1.296,0.00371
1327465.766240115,1.5,-52.5,-51.0,1.2935,0.003675
1501651.2691847486,1.5,-51.4,-46.0,1.2895,0.00524
1698692.7961472417,1.5,-51.4,-38.0,1.281,0.00377
1921589.4361738989,1.5,-50.4,-51.0,1.273,0.00653
2173733.8084849673,1.5,-51.1,-32.0,1.2725,0.004075
2458963.700153767,1.5,-50.5,-44.0,1.2595,0.00446
2781620.479504871,1.5,-49.4,-52.0,1.247,0.00477
3146615.1743179713,1.5,-48.9,-52.0,1.2295,0.004965
3559503.2205869113,1.5,-48.0,-55.0,1.211,0.005245
4026569.0195544343,1.5,-46.8,-55.0,1.187,0.00551
4554921.59003082,1.5,-45.7,-59.0,1.16,0.006125
5152602.771881634,1.5,-45.9,-64.0,1.1185,0.00572
5828709.627605831,1.5,-44.6,-52.0,1.078,0.006385
6593532.905028946,1.5,-43.2,-59.0,1.032,0.00727
7458713.668595767,1.5,-42.0,-61.0,0.9805,0.008385
8437420.483283872,1.5,-40.5,-57.0,0.916,0.00836
9544549.847982168,1.5,-39.3,-58.0,0.8575,0.00943
10796952.92904978,1.5,-37.7,-62.0,0.7905,0.01049
12213692.045074482,1.5,-36.3,-63.0,0.7275,0.011225
13816330.806681048,1.5,-34.8,-61.0,0.6565,0.01228
15629262.327489713,1.5,-33.0,-64.0,0.5895,0.013485
17680080.501790546,1.5,-31.4,-68.0,0.5215,0.01436
