freq,vin,amp,pha,v1,v2
5828709.627605831,1.5,-48.4,-74.0,1.0945,0.004225
6593532.905028946,1.5,-47.8,9.9e+37,1.052,0.00388
7458713.668595767,1.5,-49.4,-56.0,1.003,0.00477
8437420.483283872,1.5,-49.0,-45.0,0.9405,0.00333
9544549.847982168,1.5,-49.2,-32.0,0.875,0.00326
10796952.92904978,1.5,-48.8,9.9e+37,0.8125,0.003335
12213692.045074482,1.5,-48.6,-22.0,0.7465,0.00344
13816330.806681048,1.5,-46.2,-19.0,0.6795,0.00352
15629262.327489713,1.5,-43.5,-27.0,0.599,0.00502
17680080.501790546,1.5,-41.5,-22.0,0.5295,0.00509
20000000.000000004,1.5,-40.5,-45.0,0.461,0.005
