x-axis,1,2
second,Volt,Volt
-16.948E-06,-94.374996E-03,-94.374996E-03
-15.428E-06,-94.374996E-03,-94.374996E-03
-13.908E-06,-94.374996E-03,-94.374996E-03
-12.388E-06,-94.374996E-03,-94.374996E-03
-10.868E-06,-94.374996E-03,-94.374996E-03
-9.348E-06,-94.374996E-03,-94.374996E-03
-7.828E-06,-94.374996E-03,-94.374996E-03
-6.308E-06,-94.374996E-03,-94.374996E-03
-4.788E-06,-94.374996E-03,-94.374996E-03
-3.268E-06,-94.374996E-03,-94.374996E-03
-1.748E-06,-94.374996E-03,-94.374996E-03
-228E-09,-92.128903E-03,-94.374996E-03
+1.292E-06,+499.277356E-03,+350.156260E-03
+2.812E-06,+499.082044E-03,+247.519540E-03
+4.332E-06,+499.863294E-03,+218.417977E-03
+5.852E-06,+500.253919E-03,+256.503915E-03
+7.372E-06,+500.253919E-03,+339.804698E-03
+8.892E-06,+501.035169E-03,+443.710949E-03
+10.412E-06,+500.742200E-03,+542.050794E-03
+11.932E-06,+500.742200E-03,+613.046889E-03
+13.452E-06,+501.230481E-03,+647.324233E-03
+14.972E-06,+500.937512E-03,+643.906265E-03
+16.492E-06,+500.937512E-03,+610.996108E-03
+18.012E-06,+501.230481E-03,+560.312513E-03
+19.532E-06,+500.839856E-03,+506.308606E-03
+21.052E-06,+500.937512E-03,+461.093762E-03
+22.572E-06,+501.328137E-03,+434.531262E-03
+24.092E-06,+501.230481E-03,+427.207043E-03
+25.612E-06,+501.328137E-03,+438.144543E-03
+27.132E-06,+501.914075E-03,+462.167981E-03
+28.652E-06,+501.914075E-03,+491.074231E-03
+30.172E-06,+501.816419E-03,+517.539075E-03
+31.692E-06,+502.207044E-03,+536.679701E-03
+33.212E-06,+502.109388E-03,+545.371107E-03
+34.732E-06,+501.718763E-03,+543.515638E-03
+36.252E-06,+502.011731E-03,+533.750013E-03
+37.772E-06,+502.109388E-03,+519.687513E-03
+39.292E-06,+501.718763E-03,+503.183606E-03
+40.812E-06,+501.621106E-03,+491.171887E-03
+42.332E-06,+501.914075E-03,+484.433606E-03
+43.852E-06,+501.621106E-03,+483.652356E-03
+45.372E-06,+502.304700E-03,+487.656262E-03
+46.892E-06,+502.500013E-03,+494.394544E-03
+48.412E-06,+502.304700E-03,+502.402356E-03
+49.932E-06,+502.597669E-03,+510.117200E-03
+51.452E-06,+502.890638E-03,+514.902356E-03
+52.972E-06,+502.402356E-03,+516.562513E-03
+54.492E-06,+502.304700E-03,+515.878919E-03
+56.012E-06,+502.500013E-03,+513.046888E-03
+57.532E-06,+502.207044E-03,+508.164075E-03
+59.052E-06,+502.011731E-03,+504.550794E-03
+60.572E-06,+502.304700E-03,+501.328137E-03
+62.092E-06,+502.304700E-03,+499.375012E-03
+63.612E-06,+502.207044E-03,+499.375012E-03
+65.132E-06,+502.695325E-03,+500.351575E-03
+66.652E-06,+502.695325E-03,+502.695325E-03
+68.172E-06,+502.597669E-03,+504.843763E-03
+69.692E-06,+502.695325E-03,+506.796888E-03
+71.212E-06,+502.695325E-03,+508.164075E-03
+72.732E-06,+502.597669E-03,+508.847669E-03
+74.252E-06,+502.500013E-03,+508.652356E-03
+75.772E-06,+502.597669E-03,+507.675794E-03
+77.292E-06,+502.304700E-03,+506.699231E-03
+78.812E-06,+502.597669E-03,+505.527356E-03
+80.332E-06,+502.695325E-03,+504.355481E-03
+81.852E-06,+502.597669E-03,+504.062513E-03
+83.372E-06,+502.695325E-03,+503.769544E-03
+84.892E-06,+502.890638E-03,+504.257825E-03
+86.412E-06,+502.695325E-03,+504.550794E-03
+87.932E-06,+502.597669E-03,+505.039075E-03
+89.452E-06,+502.597669E-03,+505.820325E-03
+90.972E-06,+502.500013E-03,+506.406263E-03
+92.492E-06,+502.597669E-03,+506.992200E-03
+94.012E-06,+502.500013E-03,+505.039075E-03
+95.532E-06,+502.792981E-03,+506.113294E-03
+97.052E-06,+502.695325E-03,+505.820325E-03
+98.572E-06,+502.792981E-03,+505.722669E-03
+100.092E-06,+502.792981E-03,+505.722669E-03
+101.612E-06,+502.597669E-03,+505.234388E-03
+103.132E-06,+502.988294E-03,+505.136731E-03
+104.652E-06,+502.597669E-03,+504.843763E-03
+106.172E-06,+502.500013E-03,+505.234388E-03
+107.692E-06,+502.597669E-03,+505.332044E-03
+109.212E-06,+502.695325E-03,+505.527356E-03
+110.732E-06,+502.597669E-03,+505.429700E-03
+112.252E-06,+502.890638E-03,+505.722669E-03
+113.772E-06,+502.988294E-03,+505.527356E-03
+115.292E-06,+502.890638E-03,+506.113294E-03
+116.812E-06,+503.281263E-03,+506.113294E-03
+118.332E-06,+503.281263E-03,+505.625013E-03
+119.852E-06,+502.792981E-03,+505.722669E-03
+121.372E-06,+502.890638E-03,+506.210950E-03
+122.892E-06,+502.792981E-03,+506.406263E-03
+124.412E-06,+502.500013E-03,+505.527356E-03
+125.932E-06,-94.374996E-03,-94.374996E-03
+127.452E-06,-94.374996E-03,-94.374996E-03
+128.972E-06,-94.374996E-03,-94.374996E-03
+130.492E-06,-94.374996E-03,-94.374996E-03
+132.012E-06,-94.374996E-03,-94.374996E-03
+133.532E-06,-94.374996E-03,-94.374996E-03
